"Date","Year","Quarter","FY","QFY","Month","IM_ANI","IM_VEG","IM_PRF","IM_MIP","IM_PEP","IM_CHP","IM_PLP","IM_WOP","IM_TEX","IM_MMAN","IM_BMP","IM_MAC","IM_ARMS","IM_ELC","IM"
2002-05-01,2002,"Q2","2001/02","Q4","May",0.590901640479909,7.81865571143819,2.01457272138427,2.85478424796087,10.92514,8.71542709277105,3.56773610133587,2.12397138782073,3.97109717078186,2.61291644801632,5.50788796119875,18.2613910001209,0.00446525169128395,0,68.968946735
2002-06-01,2002,"Q2","2001/02","Q4","June",0.521847210351353,5.53521184072421,2.21516070991927,2.62470317268213,10.3039,6.44709949180209,2.86276233822901,2.35234734769205,3.55004049412989,2.70741864545689,4.67376045353338,17.3258653704797,0,0,61.120117075
2002-07-01,2002,"Q3","2002/03","Q1","July",0.589524806951077,7.15926080350448,2.06147359801097,3.61614963758107,11.069595,8.4985478807372,3.51404483536577,2.47809100267046,3.30983523093519,2.92302944736046,5.40708277424787,17.0962194015812,0.00149058105423787,0,67.724345
2002-08-01,2002,"Q3","2002/03","Q1","August",0.417152844067658,5.87297474563948,1.92979830905002,4.21481084668002,10.95687,6.94981115706994,3.09096078734926,2.58575063451598,3.65437831377338,3.24170295998194,4.69912604489095,16.2234397674971,0.0186562094842423,0,63.85543262
2002-09-01,2002,"Q3","2002/03","Q1","September",0.607756529658927,6.92679981555376,1.53600678212706,4.44703502017747,10.880885,6.42907454096066,3.01219791552705,2.99890554914326,4.32371139872785,3.13995232577128,5.51263972527812,19.6594098816282,0.00295385919639819,0,69.47732834375
2002-10-01,2002,"Q4","2002/03","Q2","October",0.509069639236535,7.98710340858834,3.20899363680682,3.2989911033925,10.645415,8.59304055002778,3.4137206982002,3.87744810236303,4.01484881470757,4.10759429554014,6.99026124052868,21.9937320249912,0.0068700356172272,0,78.64708855
2002-11-01,2002,"Q4","2002/03","Q2","November",0.401055421418951,6.79615307501281,1.68524986080119,3.57204879586386,11.108005,7.50634119817065,3.34598699635437,3.19346337258893,4.6574177971233,3.78789695985335,6.81589943701816,22.2881954317598,0.000680909034667149,0,75.158394255
2002-12-01,2002,"Q4","2002/03","Q2","December",0.560150536085283,7.62220755999338,1.63736310548006,3.25838229611413,9.940675,6.8986178754482,3.18780630018826,3.15511847049628,4.5874397351812,3.77990176074525,6.10668091063797,20.7857451579975,0.00668614698245033,0,71.52677485535
2003-01-01,2003,"Q1","2002/03","Q3","January",0.744605436365617,10.1850579809445,2.52367787937062,3.95115200206952,11.94551,7.56877497652532,3.50544278232387,3.60105945615444,4.61218695973283,4.46462106941163,6.26552724108661,25.8985666385651,0,0,85.26618242255
2003-02-01,2003,"Q1","2002/03","Q3","February",0.419588875098568,11.7831334557497,0.821470329780132,4.05576916333809,11.35934,8.28168354024825,3.24199771200013,3.79477718414833,3.80786527750003,3.66774568985244,2.64918407195261,17.4156329240453,0.00846876628639311,0,71.30665699
2003-03-01,2003,"Q1","2002/03","Q3","March",0.840032118770947,8.3028833672545,1.86460556416117,4.48066341031604,11.632385,9.13110484112181,3.49373639555615,3.82591078347084,4.37067677965095,4.11453341830339,6.29655006424972,17.492303267588,0.000738165306477107,0,75.84612317575
2003-04-01,2003,"Q2","2002/03","Q4","April",0.573331869506099,9.28413437140932,2.35465034551023,4.44627730758724,11.308405,9.19916895260365,4.28890657536456,3.24567899837666,4.9087847177816,4.01110659735646,6.83786913953472,18.442667688932,0.00738829728744972,0,78.90836986125
2003-05-01,2003,"Q2","2002/03","Q4","May",0.611218267696571,12.2386294908672,2.12963564450637,3.52038899574128,12.75379,10.8999402394477,4.93111213868622,2.92700089921438,4.85979145400751,4.0231998227262,5.73418304816853,19.5240374307977,0.00213962054036139,0,84.1550670524
2003-06-01,2003,"Q2","2002/03","Q4","June",0.734322362032565,13.7583761788679,2.35012735804581,4.48432105072052,10.805735,9.12023936651321,4.34677426387454,2.82488562232064,3.95040287812484,3.40243422730295,7.35505560198982,21.9046955546491,0.00147899770802128,0,85.03884846215
2003-07-01,2003,"Q3","2003/04","Q1","July",0.595479659862566,12.901070538766,2.00816801856517,5.03525142025757,11.333455,11.461685707143,4.48426588192894,2.52874924051227,4.4145584248591,4.67039962367926,6.86618452137921,22.5866992280125,0.00148313738446467,0,88.88745040235
2003-08-01,2003,"Q3","2003/04","Q1","August",0.576558284700208,12.669479740049,2.22333900800953,4.32529732450323,10.9051,11.9012287778939,4.67167637102402,2.82506158241424,4.33565909085214,4.37044502073778,6.2947730569644,19.0760118483481,0.0688317336034908,0,84.2434618391
2003-09-01,2003,"Q3","2003/04","Q1","September",0.942300829957523,14.7603097870852,2.76129470446619,4.65382697580399,11.034525,8.33074681726027,3.67691984145629,2.79662197353116,3.7987628714967,5.08207999263243,8.09499136860219,22.0766593069084,0.0014419293495907,0,88.01048139855
2003-10-01,2003,"Q4","2003/04","Q2","October",0.505473875570886,9.5052496948887,3.28448292520011,4.10377487981573,11.692505,9.67203412850688,4.98231919900623,3.97210295853822,6.44534054653412,5.42049409259083,6.50605593245653,25.0088869146418,0,0,91.09872014775
2003-11-01,2003,"Q4","2003/04","Q2","November",0.517712843777413,8.50949984389634,3.68591383490484,4.21946768363789,10.206205,10.7567624105574,4.91431176464652,5.03815962157241,5.59763511477832,5.45650616153719,6.13766937462958,25.2440814881674,0.0554435173447299,0,90.33936865945
2003-12-01,2003,"Q4","2003/04","Q2","December",0.510686714310956,8.49016662541965,3.09347009703304,3.94461462088463,11.759305,7.85474321364769,4.6717561925544,5.86702725234254,5.0635761716378,5.8230025355916,4.90582093661359,19.8067200662499,0.0770432543141529,0,81.8679326806
2004-01-01,2004,"Q1","2003/04","Q3","January",0.582655212527604,10.3473180482299,2.17019112720898,4.38348277698849,11.42781,9.430234706868,4.6380951232848,4.86796457699432,4.98449561949984,8.2282090218453,6.52653653813454,25.5394540965182,0,0,93.1264468481
2004-02-01,2004,"Q1","2003/04","Q3","February",0.474563406267777,10.3081395623738,2.23900571022731,4.66005705499014,10.622035,7.99055859963334,4.38387671199823,3.57711892134301,4.2866301123532,3.92565073447082,7.31138834771241,21.9901790845328,0.00077797279716029,0,81.7699812187
2004-03-01,2004,"Q1","2003/04","Q3","March",0.493850898330242,11.059980810759,2.43202573162324,5.10565851812188,13.420955,12.218630995303,4.71133757007051,5.05703319890167,4.41882588413644,5.1884735149188,6.35168232313972,26.5175139284955,0,0,96.9759683738
2004-04-01,2004,"Q2","2003/04","Q4","April",0.474530229475082,11.6750799562231,3.90334583743767,4.36225673334069,12.899915,9.16259858448831,4.64266095984869,4.25887162064941,4.3964705116414,4.87397585227306,6.67689321316272,22.3282092301598,0,0,89.6548077287
2004-05-01,2004,"Q2","2003/04","Q4","May",0.514772169399352,13.7847135678976,3.05912872916056,4.39846808393263,12.16261,12.7885556593918,5.69432743646282,4.35110593863344,4.75950738826249,1.0419671965821,7.97392183971546,27.767416431718,0.00077642861146207,0,98.2972708697676
2004-06-01,2004,"Q2","2003/04","Q4","June",0.595163868278344,11.8581321922461,2.43482968109826,4.57094879872432,11.697515,12.8024187342048,5.63712730864899,4.67252543869597,4.97800777816628,6.16005889961416,9.17199437966247,29.315770715374,0.00300967822138227,0,103.897502472935
2004-07-01,2004,"Q3","2004/05","Q1","July",0.582565467335521,12.6753981156055,3.13052285341877,5.44008831800025,10.55941,13.3162201296746,6.38139146785291,5.19556412842126,4.95257300586158,4.45126009054917,9.61386327805539,35.0735072676369,0,0,111.372364122412
2004-08-01,2004,"Q3","2004/05","Q1","August",0.641132882122324,17.7651395133703,3.457510620595,5.76866029147907,12.64357,14.1893840258929,5.92299287747498,4.03491412641055,6.10957406352974,5.78324894388664,9.1255859928429,32.0704649347129,0,0,117.512178272317
2004-09-01,2004,"Q3","2004/05","Q1","September",0.583640955526909,18.1709888740688,3.45677693350687,5.10554385420386,12.25112,12.6613281162955,6.22550352562037,5.44431099827418,5.8063636888327,5.54646694415792,12.2722341459442,28.2919389831674,0.00600917328727835,0,115.822226192886
2004-10-01,2004,"Q4","2004/05","Q2","October",0.594528594210532,14.9354613679775,3.43170935392408,5.12950240270758,12.896575,9.98883295057772,6.27415808852305,5.75639141407134,6.05215057549506,5.46815793105535,11.475154436104,27.2098428509823,0.00978338193004673,0,109.222248347559
2004-11-01,2004,"Q4","2004/05","Q2","November",0.668602490236096,15.1552404732818,3.46033752258299,5.35032408947085,11.894575,11.0511192255671,6.48973103289906,7.16209394209037,5.24728861009813,6.04449742860236,10.9210087297169,23.9576291636342,0,0,107.40244770818
2004-12-01,2004,"Q4","2004/05","Q2","December",0.778643888287377,15.8689139036464,3.63022919800118,5.23157816719343,13.52867,10.8128920507883,6.95065313541057,7.87387281197412,6.80263506646116,7.26390067667561,8.50587554358138,29.4046499669692,0.0137691226929686,0,116.666283531682
2005-01-01,2005,"Q1","2004/05","Q3","January",0.981139059030095,16.138720391239,3.28063482816044,10.5617194241206,12.572595,11.9332798471507,6.4861585321846,7.64646891858143,6.46738075115053,5.36575093048516,11.5045205135395,30.2611765439449,0,0,123.199544739587
2005-02-01,2005,"Q1","2004/05","Q3","February",0.497766082301875,15.1182532313188,3.30942880916997,4.88780847908886,12.62353,10.4610392632004,7.24225795144645,5.98352998294187,5.40942916597389,5.15577520390632,12.2151478535486,29.2258663817978,0,0.30851955260883,112.438351957304
2005-03-01,2005,"Q1","2004/05","Q3","March",0.515977919835788,13.456224169857,2.16870719484469,5.41816814115937,14.56741,10.1451658594689,6.2333332579232,4.26781736794408,5.56536184232183,4.55980487296743,7.21809111733073,30.1723088410022,0,0.175192503014012,104.463563087669
2005-04-01,2005,"Q2","2004/05","Q4","April",0.410332063002634,14.0944829445633,2.8792531250091,5.80546733039936,15.042525,13.3423358046879,7.53532876673504,6.78857060329685,5.34663447946208,5.71385473096725,11.8757643599974,32.721864926574,0.000769853776740401,0,121.557183988472
2005-05-01,2005,"Q2","2004/05","Q4","May",0.700664740923138,14.6989509572692,2.88244153283938,6.03503790377991,13.65225,14.0211940827347,8.04856036670333,5.30040632648732,5.30751566433209,6.61405397491481,10.5123408931287,33.8791545360231,0,0,121.652570979136
2005-06-01,2005,"Q2","2004/05","Q4","June",0.677204896467211,14.0983144223668,3.88412751628696,7.94043879739646,15.356485,10.6115931847104,8.01984318537043,6.67519559695943,5.3154050613743,5.952638726722,12.5017712101506,33.6265668568157,0.000768677521529183,0,124.660353132142
2005-07-01,2005,"Q3","2005/06","Q1","July",0.507058707688831,16.8779185842261,2.96873483375742,7.0950659172163,17.281995,15.1696941378789,8.03706831638933,5.84131631257533,4.77987341781338,4.91508907319706,10.4611845381847,29.670821979694,0,0.197565096477278,123.803385915099
2005-08-01,2005,"Q3","2005/06","Q1","August",0.701201800665686,19.136047840702,4.75799228339024,7.42377464366749,19.35196,15.3329966877958,8.8869541323805,4.76786836508976,6.36551450463466,5.7820659857709,12.3982810258548,33.7275787024418,0.000759698592270516,0.128389062093717,138.76138473308
2005-09-01,2005,"Q3","2005/06","Q1","September",0.482784697697305,16.028749978796,4.89192025475387,10.3478343616017,21.95716,19.6645359738004,6.49300716116052,6.26055526967663,7.13373993896867,6.41179800676391,11.1532205625442,34.0571822548445,0.00074503811373041,0.120696174424326,145.003929673146
2005-10-01,2005,"Q4","2005/06","Q2","October",0.507207225243706,17.9655953661609,5.41823495771796,10.2321379023796,20.15356,12.9184269054706,8.45981805639708,5.02392492172653,6.39695397336825,7.70938379842603,12.4718189068109,33.0830270828763,0,0.133650349041304,140.473739445619
2005-11-01,2005,"Q4","2005/06","Q2","November",0.659418314561632,18.7515476823925,3.98822050915512,10.5368704542592,23.714,13.7802978978921,6.52263097338275,9.09932226665748,7.81544863078471,7.80731770212181,8.80254337046144,33.0871880079611,0.00162618573258109,0.225226723962481,144.791658719325
2005-12-01,2005,"Q4","2005/06","Q2","December",0.607191863576563,20.131252627535,4.77679569201752,10.3716938542271,23.815035,12.932280437668,7.12894327751424,4.42912273892483,5.83876355110868,7.06632919117527,9.032081954396,35.8721043853285,0,0.164773911418334,142.16636848489
2006-01-01,2006,"Q1","2005/06","Q3","January",0.522787314465011,15.8052171162705,4.5694258308619,9.5863642204668,24.259255,13.3674731040421,8.26367922706561,4.90195826822731,8.07838752067295,6.65809350336848,11.125774334738,36.9838937179283,0,0.282073535178115,144.404382693285
2006-02-01,2006,"Q1","2005/06","Q3","February",0.361368648519368,17.1316726947269,4.39157571720007,10.1314927698779,23.40839,20.8103890733898,6.52192210072654,14.7576700014926,5.63784481482722,6.26015620043233,11.2970918730747,35.4141275548981,0.00987795850166837,0.24036365687393,156.373943064541
2006-03-01,2006,"Q1","2005/06","Q3","March",0.457218105559348,16.1682924284755,3.98657743126294,10.7139786148735,29.20162,22.0582887122301,8.03444859406826,5.74421659792406,6.82017007459361,7.46872401780551,14.3518444112805,42.0566110684346,0.00414146834745787,0.281619847627135,167.347751372482
2006-04-01,2006,"Q2","2005/06","Q4","April",0.401092451928704,13.1913009293412,5.26723889351001,9.69997345005266,28.157035,16.3312581614855,7.85113613548047,4.96890566480271,5.04846119245799,5.977437718516,11.1419173888046,34.1699278313559,0,0.254411947814282,142.46009676555
2006-05-01,2006,"Q2","2005/06","Q4","May",0.599016095802441,17.143857095778,3.88333342765753,10.9540241058194,28.45012,15.9441815129638,8.20298722139338,6.36485415375269,6.29747511416997,8.81679383807983,11.7987271874174,33.7856581771042,0.0435498670473654,0.257190724260856,152.541768521247
2006-06-01,2006,"Q2","2005/06","Q4","June",0.933148279465607,17.9859595118887,5.31227396518373,9.54150292816333,30.68124,14.8636601937474,9.8857712254419,5.80561537683412,7.86628351030539,7.62826069233049,19.7147134735818,44.2145915576625,0,0.335208605244927,174.76822931985
2006-07-01,2006,"Q3","2006/07","Q1","July",0.512214519895271,22.4025584767765,4.98147239058082,11.3274710223689,31.25071,17.2953080457691,9.40852841875481,5.72207335230339,6.78125685063287,8.05475950995245,13.0718138461803,39.7748228235961,0,0.739773474614495,171.322762731425
2006-08-01,2006,"Q3","2006/07","Q1","August",0.69764924605703,21.7790017959587,6.12212181864552,11.9878082114352,35.6545,19.700184887049,8.49829029254743,5.40595110885758,7.81082957595171,6.91569578900866,15.7355271231747,46.4827464166364,0.00103131062979878,1.38275510041821,188.17409267637
2006-09-01,2006,"Q3","2006/07","Q1","September",0.727738190972754,20.3772953935737,6.10490676780571,11.0447615136492,34.566495,17.0476381398935,9.61898282724677,5.32045945536674,5.8075546744337,7.04718009051823,14.9770470490064,43.5255680142713,0,1.28092617453701,177.446553291275
2006-10-01,2006,"Q4","2006/07","Q2","October",0.71137375990032,18.7092922994789,6.34145855144018,11.7953240440093,32.196765,18.1838826845753,9.09031720128332,8.37244687736564,8.30748123719209,9.3501797619775,10.2548263013941,45.0033230892191,0.0852674027277781,1.24571615032773,179.647654360891
2006-11-01,2006,"Q4","2006/07","Q2","November",0.805782999518712,27.3223182234347,7.2371862436281,12.7975842987086,31.598905,31.7310079953916,11.2495892945102,5.09063317113973,11.1884950916779,15.8877951257562,14.5371178847597,46.2317995973861,0,1.08235810693548,216.760573032847
2006-12-01,2006,"Q4","2006/07","Q2","December",0.585293395543637,16.7611961606173,7.89654240794377,12.6911937672361,29.970655,16.3365715403209,9.92375608746676,5.26764055989273,9.04663573280052,8.35067761961208,13.7347210676942,43.2600677353282,0,1.21567241679442,175.040623491251
2007-01-01,2007,"Q1","2006/07","Q3","January",0.8167164939237,17.3125392321643,7.47493252471671,13.906049221463,34.190745,16.6699322276764,8.72818440519695,7.44969926537818,11.0260932222923,9.44144453583268,15.7177972419693,45.5107065429697,0.00252332593385283,1.38530593768521,189.632669177202
2007-02-01,2007,"Q1","2006/07","Q3","February",1.18527464978905,20.9784577654971,7.83447651399027,11.4198707248906,29.63582,18.6916908735964,10.3898399481509,4.99983838757169,9.40005758294241,8.34538492159165,14.3957889897456,46.5797330840177,0,0.95774791521416,184.813981356997
2007-03-01,2007,"Q1","2006/07","Q3","March",0.93493049296819,18.0857843948917,9.1866005947749,12.097934506182,32.98918,24.1215370827111,11.9269710679802,7.14164661898935,10.9218381970065,8.62993703270726,13.3830509788486,53.1126414680198,0.0057813723063404,1.21408818433148,203.751921991717
2007-04-01,2007,"Q2","2006/07","Q4","April",0.777591396827351,17.4331509852211,10.4165711984812,11.8970653841162,30.181075,17.7825276960688,11.6622112055654,5.59500661409819,8.21906637585708,13.7900066607045,13.2497590626953,50.2264291464053,0.011618227914176,1.30539089349992,192.547469847455
2007-05-01,2007,"Q2","2006/07","Q4","May",0.96536185671586,22.4588839133306,9.41784274220493,12.7904263082379,36.805965,21.0013606317989,12.6816066967208,7.0872893955476,10.2010141887293,9.46153546501103,16.9156788539306,73.2545595439065,0.00659512797073175,1.52100138825001,234.569121112355
2007-06-01,2007,"Q2","2006/07","Q4","June",0.869982755084714,22.0919385164763,8.52450783214185,12.4567968059326,44.00283,19.0064768632243,11.5926029094843,8.75688915740688,8.44098287181528,11.8944505383873,19.1387936320585,57.2145978237034,0,1.53652847808688,225.527378183802
2007-07-01,2007,"Q3","2007/08","Q1","July",0.969868784086144,25.3294029843887,9.35940214642853,15.7990951407644,37.807965,19.2424660842647,11.4405789122801,6.18964869843866,8.75828555629181,10.9042886210796,20.6147630617477,78.384256313851,0,1.19886558032871,245.99888688395
2007-08-01,2007,"Q3","2007/08","Q1","August",1.17589192209755,27.8317360200922,10.3886223432129,13.8982339322093,42.188375,24.9268442710627,11.6058038134163,8.37489667413439,9.27466474327413,11.6307495820636,21.0748735123554,75.484175528825,0.0017203978377433,0.618483022668717,258.47507076325
2007-09-01,2007,"Q3","2007/08","Q1","September",0.853510722520467,20.9828345433725,8.03987057309642,14.1280243570242,38.77573,20.2905053956529,11.4463972239389,5.9712345068702,9.1664713213157,9.84042743978343,20.9260451802303,74.6287394081717,0,0.739096858542675,235.788887530519
2007-10-01,2007,"Q4","2007/08","Q2","October",0.885940134674166,18.1613552584007,8.0811768363587,16.3994950471259,39.1949,24.5182471012606,12.4540971806458,8.32583325432244,10.1937390802094,15.3908092010502,23.4252257663987,102.111906813543,0.000835004839466698,0.641283716710424,279.78484439554
2007-11-01,2007,"Q4","2007/08","Q2","November",1.30450516558401,25.1463831854895,13.3164755859392,17.8321346322342,43.16115,23.0810558650738,14.221778786639,8.73567479642046,11.8975547944365,15.6315129220461,26.2279031531152,93.1042540778725,0.00584605387905767,0.593792044001429,294.260021062731
2007-12-01,2007,"Q4","2007/08","Q2","December",1.43217330779149,21.0149511898384,8.71329229941484,15.2612053643671,32.116605,19.9969807745627,11.6536317843908,7.87987599552218,10.4878510627133,12.7133565235089,19.6738023080232,83.509482771112,0.0016701729536927,0.656377970801233,245.111256525
2008-01-01,2008,"Q1","2007/08","Q3","January",0.6346,18.49358,6.259995,13.888555,46.638925,18.845115,9.36703,7.49496,8.010155,10.27217,18.87768,64.559695,0,0.936035,224.278495
2008-02-01,2008,"Q1","2007/08","Q3","February",1.17202990319705,24.1675426700877,9.62107820750775,16.6970089224304,52.92063,25.2789938561058,13.0319965331078,8.94461586567686,9.76747677402338,10.7577705256838,25.7669890778246,69.9566391466059,0.0025241132157869,0.718530895427338,268.803826490894
2008-03-01,2008,"Q1","2007/08","Q3","March",1.08994856217639,29.7390661194901,9.49404771441557,18.5576538488492,47.86888,28.6247846025,17.3452014451965,12.2059135750423,11.1042180691627,10.7904068588055,22.7328532679329,70.6268208807337,0.0075516066663491,0.841584609594239,281.028931160565
2008-04-01,2008,"Q2","2007/08","Q4","April",1.33484585879892,36.9611568339887,10.8058544313888,21.498268288196,41.022715,37.8132405483274,17.1900852640469,12.0605242449947,10.4638268343419,12.7906380182419,26.4853888865329,82.1002702776669,0.00170587330197945,2.58013336924392,313.108653729071
2008-05-01,2008,"Q2","2007/08","Q4","May",1.22544761082749,30.6724311560142,10.8393959579452,19.7116703727877,60.89655,26.8283688774832,15.5734669552065,11.4799325358193,10.8596234288254,12.0083752125654,32.7685028259785,81.4248412170937,0.0244415273136156,2.09944291511091,316.412490592971
2008-06-01,2008,"Q2","2007/08","Q4","June",1.04183957756682,33.7384761831229,14.8577573277821,22.4990335848436,60.48907,29.5803525508195,15.9524864245969,8.83506826294379,9.80051186826357,12.4928402528379,26.7830846439278,80.1922644063965,0.00167903235707788,1.08465490267231,317.349119018131
2008-07-01,2008,"Q3","2008/09","Q1","July",1.49141255728272,32.1184258344566,12.0775173756424,25.9246772142119,64.726695,32.0766495723479,14.8781979874137,8.52319299542915,10.6086639998984,12.557108864651,36.3328151559883,87.3917627053144,0.00584867669522636,1.0978801682182,339.81084810755
2008-08-01,2008,"Q3","2008/09","Q1","August",1.49632049969685,30.0717000424567,12.5959792064325,27.2652641052462,68.619465,30.2011250856782,14.3862198042841,10.3155934448967,11.119698713428,12.6009892081056,45.8941203263605,85.2585384721242,0,0.648795216665431,350.473809125375
2008-09-01,2008,"Q3","2008/09","Q1","September",1.65604140037292,33.8248335044399,13.3836205155705,28.2312050124087,62.700985,30.1979107602041,17.7537993598224,11.3701480918191,11.6474076707015,12.1067232381272,42.0014857238303,79.3655544550883,0.00167023842700244,0.567881065180829,344.809266035993
2008-10-01,2008,"Q4","2008/09","Q2","October",1.28121354579501,30.1648307523528,14.7987362368232,23.5538366003226,52.08396,39.8014534563496,13.6987386188538,11.6020533978436,10.4021329785498,14.2999690336023,29.9455086714797,101.539349017008,0.00338721360421681,0.72147649769818,343.896646020283
2008-11-01,2008,"Q4","2008/09","Q2","November",1.54312622970963,30.0038291472184,13.0706916761984,24.4138901590722,43.06763,33.6979032857704,13.3476630507617,8.36891317487368,10.8170370570317,13.4890952420281,22.2764119827314,82.1779961337183,0.00673486625077854,0.521952134435337,296.8028741398
2008-12-01,2008,"Q4","2008/09","Q2","December",1.39522420195045,26.0881589821179,13.3703889709766,23.6777497315347,40.441555,32.7419019514695,16.477973495922,11.4666985914838,13.7923634791432,13.4114506725994,33.0057452257269,96.1918411442391,0.000873653226017812,0.421974508166603,322.483899608556
2009-01-01,2009,"Q1","2008/09","Q3","January",0.799951921263927,22.4329255077952,12.1405451457025,25.6862305000201,38.487655,28.7422641720587,13.1076761518701,11.3740290414193,9.83848914657934,14.3565039161003,23.1593186317015,85.4962199151471,0,0.351911973722167,285.97372102338
2009-02-01,2009,"Q1","2008/09","Q3","February",0.921396934561458,24.1044467812658,12.0333937530056,24.5002876078304,33.736505,33.3661178755362,12.3530791562776,17.9274887667353,10.705276645695,14.4603248249659,28.8269198981871,90.8174344583192,0.0359855296876864,0.420947010067587,304.209604242135
2009-03-01,2009,"Q1","2008/09","Q3","March",0.772402310583385,24.0370252818585,12.6310495495401,25.7904963224422,36.78843,32.0016878875038,12.9415249881079,12.0538513087337,8.80605945813258,12.765673045938,24.9869623283168,85.3933665589409,0.000841396852487348,0.355069471749661,289.3244399087
2009-04-01,2009,"Q2","2008/09","Q4","April",0.860309267775794,23.5491579390972,12.7965685151458,20.5121215625475,30.07837,30.1414585300558,9.54339113561378,12.6340372884938,7.76660997724003,11.3388931682616,14.7639622115826,78.3417531439275,0.000850948830638767,0.358249457698921,252.685733146271
2009-05-01,2009,"Q2","2008/09","Q4","May",0.962755,22.41808,11.973065,20.22704,32.66019,24.518105,10.070935,10.97858,7.272015,9.44719,42.41633,75.239345,0,0.42251,268.60614
2009-06-01,2009,"Q2","2008/09","Q4","June",1.26062576807378,23.9347382224077,14.5529382885797,24.1262618651763,34.038775,31.1735696359047,14.4357372534526,12.5395579046493,8.56520410371522,15.926953676004,20.243382042878,88.2704836756002,0.0228684946589348,0.543126748149703,289.63422267925
2009-07-01,2009,"Q3","2009/10","Q1","July",1.5678312710396,24.468699305878,12.027966663306,23.1242372787623,38.3259772096529,28.5275647686615,14.3584807520019,16.3866395143218,8.69186632059548,12.5290611648842,22.9051145984111,76.018583827557,0.0288766322943371,0.385587972400855,279.346487279767
2009-08-01,2009,"Q3","2009/10","Q1","August",0.854143974413924,26.3266524613792,13.4686159715446,23.1711576809027,37.706612393353,27.7037927951266,13.7739057123995,10.0962486975646,8.73579086331741,12.2466228831496,19.6144487874447,91.2282485172372,0.0108436246751768,0.346995989605657,285.284080352114
2009-09-01,2009,"Q3","2009/10","Q1","September",1.03200869880799,25.7786827782502,11.2038376153898,22.6197091207433,40.464373940801,27.994271276895,12.2143116222483,11.7272962812378,8.81845635329747,11.4390627120683,32.7526099403395,83.9273205860461,0,0.385967940324657,290.357908866449
2009-10-01,2009,"Q4","2009/10","Q2","October",1.22522914421861,28.6092254558944,13.5783042209733,22.8195804650966,38.1933696143682,27.6005561876084,13.855667446687,8.91810227542394,10.9887478583794,11.1186837839389,22.2173774254841,98.938711010202,0,0.498920637244694,298.56247552552
